Data;Período;Produto;Qtd
18/09/2026;Tarde;Linguiça artesanal;5
18/09/2026;Tarde;Macarrão à bolonhesa;10
18/09/2026;Tarde;Maki;4
18/09/2026;Tarde;Marmita de arroz e feijão;5
18/09/2026;Tarde;Pudim;0
18/09/2026;Tarde;Purê de batata;7
18/09/2026;Tarde;Pão de queijo;3
18/09/2026;Tarde;Pão francês;1
18/09/2026;Tarde;Sashimi;2
18/09/2026;Tarde;Sushi;1
18/09/2026;Tarde;Temaki;3
18/09/2026;Tarde;Torta de limão;2
18/09/2026;Noite;Beijinho;4
18/09/2026;Noite;Bolo de chocolate;4
18/09/2026;Noite;Brigadeiro;0
18/09/2026;Noite;Ceviche;5
18/09/2026;Noite;Coxinha;2
18/09/2026;Noite;Croissant;2
18/09/2026;Noite;Enroladinho de presunto e queijo;3
18/09/2026;Noite;Espetinho de carne;7
18/09/2026;Noite;Frango assado;4
18/09/2026;Noite;Frango temperado;4
18/09/2026;Noite;Hambúrguer artesanal;5
18/09/2026;Noite;Kafta;6
18/09/2026;Noite;Lasanha;2
18/09/2026;Noite;Linguiça artesanal;7
18/09/2026;Noite;Macarrão à bolonhesa;1
18/09/2026;Noite;Maki;1
18/09/2026;Noite;Marmita de arroz e feijão;7
18/09/2026;Noite;Pudim;1
18/09/2026;Noite;Purê de batata;4
18/09/2026;Noite;Pão de queijo;3
18/09/2026;Noite;Pão francês;2
18/09/2026;Noite;Sashimi;0
18/09/2026;Noite;Sushi;6
18/09/2026;Noite;Temaki;3
18/09/2026;Noite;Torta de limão;2
19/09/2026;Manhã;Beijinho;0
19/09/2026;Manhã;Bolo de chocolate;4
19/09/2026;Manhã;Brigadeiro;2
19/09/2026;Manhã;Ceviche;3
19/09/2026;Manhã;Coxinha;3
19/09/2026;Manhã;Croissant;3
19/09/2026;Manhã;Enroladinho de presunto e queijo;3
19/09/2026;Manhã;Espetinho de carne;3
19/09/2026;Manhã;Frango assado;3
19/09/2026;Manhã;Frango temperado;2
19/09/2026;Manhã;Hambúrguer artesanal;3
19/09/2026;Manhã;Kafta;6
19/09/2026;Manhã;Lasanha;1
19/09/2026;Manhã;Linguiça artesanal;2
19/09/2026;Manhã;Macarrão à bolonhesa;1
19/09/2026;Manhã;Maki;1
19/09/2026;Manhã;Marmita de arroz e feijão;2
19/09/2026;Manhã;Pudim;4
19/09/2026;Manhã;Purê de batata;3
19/09/2026;Manhã;Pão de queijo;2
19/09/2026;Manhã;Pão francês;5
19/09/2026;Manhã;Sashimi;0
19/09/2026;Manhã;Sushi;4
19/09/2026;Manhã;Temaki;3
19/09/2026;Manhã;Torta de limão;0
19/09/2026;Tarde;Beijinho;1
19/09/2026;Tarde;Bolo de chocolate;3
19/09/2026;Tarde;Brigadeiro;1
19/09/2026;Tarde;Ceviche;3
19/09/2026;Tarde;Coxinha;3
19/09/2026;Tarde;Croissant;2
19/09/2026;Tarde;Enroladinho de presunto e queijo;0
19/09/2026;Tarde;Espetinho de carne;3
19/09/2026;Tarde;Frango assado;2
19/09/2026;Tarde;Frango temperado;10
19/09/2026;Tarde;Hambúrguer artesanal;4
19/09/2026;Tarde;Kafta;2
19/09/2026;Tarde;Lasanha;8
19/09/2026;Tarde;Linguiça artesanal;2
19/09/2026;Tarde;Macarrão à bolonhesa;8
19/09/2026;Tarde;Maki;2
19/09/2026;Tarde;Marmita de arroz e feijão;4
19/09/2026;Tarde;Pudim;3
19/09/2026;Tarde;Purê de batata;6
19/09/2026;Tarde;Pão de queijo;3
19/09/2026;Tarde;Pão francês;2
19/09/2026;Tarde;Sashimi;0
19/09/2026;Tarde;Sushi;1
19/09/2026;Tarde;Temaki;3
19/09/2026;Tarde;Torta de limão;4
19/09/2026;Noite;Beijinho;2
19/09/2026;Noite;Bolo de chocolate;0
19/09/2026;Noite;Brigadeiro;2
19/09/2026;Noite;Ceviche;4
19/09/2026;Noite;Coxinha;1
19/09/2026;Noite;Croissant;3
19/09/2026;Noite;Enroladinho de presunto e queijo;3
19/09/2026;Noite;Espetinho de carne;7
19/09/2026;Noite;Frango assado;2
19/09/2026;Noite;Frango temperado;3
19/09/2026;Noite;Hambúrguer artesanal;10
19/09/2026;Noite;Kafta;9
19/09/2026;Noite;Lasanha;6
19/09/2026;Noite;Linguiça artesanal;5
19/09/2026;Noite;Macarrão à bolonhesa;3
19/09/2026;Noite;Maki;3
19/09/2026;Noite;Marmita de arroz e feijão;5
19/09/2026;Noite;Pudim;0
19/09/2026;Noite;Purê de batata;3
19/09/2026;Noite;Pão de queijo;0
19/09/2026;Noite;Pão francês;2
19/09/2026;Noite;Sashimi;4
19/09/2026;Noite;Sushi;2
19/09/2026;Noite;Temaki;3
19/09/2026;Noite;Torta de limão;2
20/09/2026;Manhã;Beijinho;7
20/09/2026;Manhã;Bolo de chocolate;6
20/09/2026;Manhã;Brigadeiro;3
20/09/2026;Manhã;Ceviche;4
20/09/2026;Manhã;Coxinha;4
20/09/2026;Manhã;Croissant;9
20/09/2026;Manhã;Enroladinho de presunto e queijo;5
20/09/2026;Manhã;Espetinho de carne;3
20/09/2026;Manhã;Frango assado;7
20/09/2026;Manhã;Frango temperado;3
20/09/2026;Manhã;Hambúrguer artesanal;0
20/09/2026;Manhã;Kafta;6
20/09/2026;Manhã;Lasanha;7
20/09/2026;Manhã;Linguiça artesanal;3
20/09/2026;Manhã;Macarrão à bolonhesa;5
20/09/2026;Manhã;Maki;2
20/09/2026;Manhã;Marmita de arroz e feijão;10
20/09/2026;Manhã;Pudim;4
20/09/2026;Manhã;Purê de batata;2
20/09/2026;Manhã;Pão de queijo;9
20/09/2026;Manhã;Pão francês;8
20/09/2026;Manhã;Sashimi;3
20/09/2026;Manhã;Sushi;2
20/09/2026;Manhã;Temaki;3
20/09/2026;Manhã;Torta de limão;5
20/09/2026;Tarde;Beijinho;4
20/09/2026;Tarde;Bolo de chocolate;2
20/09/2026;Tarde;Brigadeiro;3
20/09/2026;Tarde;Ceviche;4
20/09/2026;Tarde;Coxinha;6
20/09/2026;Tarde;Croissant;4
20/09/2026;Tarde;Enroladinho de presunto e queijo;6
20/09/2026;Tarde;Espetinho de carne;8
20/09/2026;Tarde;Frango assado;10
20/09/2026;Tarde;Frango temperado;10
20/09/2026;Tarde;Hambúrguer artesanal;8
20/09/2026;Tarde;Kafta;5
20/09/2026;Tarde;Lasanha;10
20/09/2026;Tarde;Linguiça artesanal;9
20/09/2026;Tarde;Macarrão à bolonhesa;10
20/09/2026;Tarde;Maki;3
20/09/2026;Tarde;Marmita de arroz e feijão;10
20/09/2026;Tarde;Pudim;2
20/09/2026;Tarde;Purê de batata;10
20/09/2026;Tarde;Pão de queijo;4
20/09/2026;Tarde;Pão francês;9
20/09/2026;Tarde;Sashimi;3
20/09/2026;Tarde;Sushi;1
20/09/2026;Tarde;Temaki;3
20/09/2026;Tarde;Torta de limão;7
20/09/2026;Noite;Beijinho;5
20/09/2026;Noite;Bolo de chocolate;4
20/09/2026;Noite;Brigadeiro;6
20/09/2026;Noite;Ceviche;8
20/09/2026;Noite;Coxinha;3
20/09/2026;Noite;Croissant;2
20/09/2026;Noite;Enroladinho de presunto e queijo;5
20/09/2026;Noite;Espetinho de carne;10
20/09/2026;Noite;Frango assado;1
20/09/2026;Noite;Frango temperado;5
20/09/2026;Noite;Hambúrguer artesanal;10
20/09/2026;Noite;Kafta;10
20/09/2026;Noite;Lasanha;10
20/09/2026;Noite;Linguiça artesanal;9
20/09/2026;Noite;Macarrão à bolonhesa;10
20/09/2026;Noite;Maki;5
20/09/2026;Noite;Marmita de arroz e feijão;8
20/09/2026;Noite;Pudim;7
20/09/2026;Noite;Purê de batata;4
20/09/2026;Noite;Pão de queijo;3
20/09/2026;Noite;Pão francês;3
20/09/2026;Noite;Sashimi;7
20/09/2026;Noite;Sushi;4
20/09/2026;Noite;Temaki;6
20/09/2026;Noite;Torta de limão;2
21/09/2026;Manhã;Beijinho;3
21/09/2026;Manhã;Bolo de chocolate;1
21/09/2026;Manhã;Brigadeiro;5
21/09/2026;Manhã;Ceviche;0
21/09/2026;Manhã;Coxinha;5
21/09/2026;Manhã;Croissant;6
21/09/2026;Manhã;Enroladinho de presunto e queijo;4
21/09/2026;Manhã;Espetinho de carne;3
21/09/2026;Manhã;Frango assado;5
21/09/2026;Manhã;Frango temperado;5
21/09/2026;Manhã;Hambúrguer artesanal;3
21/09/2026;Manhã;Kafta;6
21/09/2026;Manhã;Lasanha;6
21/09/2026;Manhã;Linguiça artesanal;3
21/09/2026;Manhã;Macarrão à bolonhesa;4
21/09/2026;Manhã;Maki;3
21/09/2026;Manhã;Marmita de arroz e feijão;5
21/09/2026;Manhã;Pudim;5
21/09/2026;Manhã;Purê de batata;4
21/09/2026;Manhã;Pão de queijo;7
21/09/2026;Manhã;Pão francês;7
21/09/2026;Manhã;Sashimi;1
21/09/2026;Manhã;Sushi;0
21/09/2026;Manhã;Temaki;3
21/09/2026;Manhã;Torta de limão;3
21/09/2026;Tarde;Beijinho;4
21/09/2026;Tarde;Bolo de chocolate;2
21/09/2026;Tarde;Brigadeiro;1
21/09/2026;Tarde;Ceviche;3
21/09/2026;Tarde;Coxinha;7
21/09/2026;Tarde;Croissant;2
21/09/2026;Tarde;Enroladinho de presunto e queijo;6
21/09/2026;Tarde;Espetinho de carne;2
21/09/2026;Tarde;Frango assado;10
21/09/2026;Tarde;Frango temperado;7
21/09/2026;Tarde;Hambúrguer artesanal;1
21/09/2026;Tarde;Kafta;5
21/09/2026;Tarde;Lasanha;10
21/09/2026;Tarde;Linguiça artesanal;7
21/09/2026;Tarde;Macarrão à bolonhesa;6
21/09/2026;Tarde;Maki;3
21/09/2026;Tarde;Marmita de arroz e feijão;10
21/09/2026;Tarde;Pudim;1
21/09/2026;Tarde;Purê de batata;6
21/09/2026;Tarde;Pão de queijo;3
21/09/2026;Tarde;Pão francês;2
21/09/2026;Tarde;Sashimi;4
21/09/2026;Tarde;Sushi;4
21/09/2026;Tarde;Temaki;1
21/09/2026;Tarde;Torta de limão;4
21/09/2026;Noite;Beijinho;2
21/09/2026;Noite;Bolo de chocolate;1
21/09/2026;Noite;Brigadeiro;3
21/09/2026;Noite;Ceviche;5
21/09/2026;Noite;Coxinha;7
21/09/2026;Noite;Croissant;2
21/09/2026;Noite;Enroladinho de presunto e queijo;3
21/09/2026;Noite;Espetinho de carne;10
21/09/2026;Noite;Frango assado;8
21/09/2026;Noite;Frango temperado;7
21/09/2026;Noite;Hambúrguer artesanal;10
21/09/2026;Noite;Kafta;10
21/09/2026;Noite;Lasanha;4
21/09/2026;Noite;Linguiça artesanal;9
21/09/2026;Noite;Macarrão à bolonhesa;6
21/09/2026;Noite;Maki;2
21/09/2026;Noite;Marmita de arroz e feijão;4
21/09/2026;Noite;Pudim;3
21/09/2026;Noite;Purê de batata;7
21/09/2026;Noite;Pão de queijo;3
21/09/2026;Noite;Pão francês;3
21/09/2026;Noite;Sashimi;3
21/09/2026;Noite;Sushi;5
21/09/2026;Noite;Temaki;5
21/09/2026;Noite;Torta de limão;1
22/09/2026;Manhã;Beijinho;2
22/09/2026;Manhã;Bolo de chocolate;1
22/09/2026;Manhã;Brigadeiro;1
22/09/2026;Manhã;Ceviche;0
22/09/2026;Manhã;Coxinha;6
22/09/2026;Manhã;Croissant;9
22/09/2026;Manhã;Enroladinho de presunto e queijo;5
22/09/2026;Manhã;Espetinho de carne;5
22/09/2026;Manhã;Frango assado;5
22/09/2026;Manhã;Frango temperado;3
22/09/2026;Manhã;Hambúrguer artesanal;4
22/09/2026;Manhã;Kafta;4
22/09/2026;Manhã;Lasanha;3
22/09/2026;Manhã;Linguiça artesanal;2
22/09/2026;Manhã;Macarrão à bolonhesa;4
22/09/2026;Manhã;Maki;2
22/09/2026;Manhã;Marmita de arroz e feijão;5
22/09/2026;Manhã;Pudim;3
22/09/2026;Manhã;Purê de batata;2
22/09/2026;Manhã;Pão de queijo;10
22/09/2026;Manhã;Pão francês;8
22/09/2026;Manhã;Sashimi;0
22/09/2026;Manhã;Sushi;0
22/09/2026;Manhã;Temaki;2
22/09/2026;Manhã;Torta de limão;0
22/09/2026;Tarde;Beijinho;5
22/09/2026;Tarde;Bolo de chocolate;4
22/09/2026;Tarde;Brigadeiro;5
22/09/2026;Tarde;Ceviche;4
22/09/2026;Tarde;Coxinha;3
22/09/2026;Tarde;Croissant;2
22/09/2026;Tarde;Enroladinho de presunto e queijo;7
22/09/2026;Tarde;Espetinho de carne;6
22/09/2026;Tarde;Frango assado;7
22/09/2026;Tarde;Frango temperado;7
22/09/2026;Tarde;Hambúrguer artesanal;8
22/09/2026;Tarde;Kafta;6
22/09/2026;Tarde;Lasanha;7
22/09/2026;Tarde;Linguiça artesanal;9
22/09/2026;Tarde;Macarrão à bolonhesa;10
22/09/2026;Tarde;Maki;6
22/09/2026;Tarde;Marmita de arroz e feijão;3
22/09/2026;Tarde;Pudim;1
22/09/2026;Tarde;Purê de batata;8
22/09/2026;Tarde;Pão de queijo;3
22/09/2026;Tarde;Pão francês;3
22/09/2026;Tarde;Sashimi;1
22/09/2026;Tarde;Sushi;7
22/09/2026;Tarde;Temaki;4
22/09/2026;Tarde;Torta de limão;6
22/09/2026;Noite;Beijinho;5
22/09/2026;Noite;Bolo de chocolate;0
22/09/2026;Noite;Brigadeiro;4
22/09/2026;Noite;Ceviche;5
22/09/2026;Noite;Coxinha;7
22/09/2026;Noite;Croissant;4
22/09/2026;Noite;Enroladinho de presunto e queijo;1
22/09/2026;Noite;Espetinho de carne;10
22/09/2026;Noite;Frango assado;3
22/09/2026;Noite;Frango temperado;4
22/09/2026;Noite;Hambúrguer artesanal;10
22/09/2026;Noite;Kafta;10
22/09/2026;Noite;Lasanha;4
22/09/2026;Noite;Linguiça artesanal;10
22/09/2026;Noite;Macarrão à bolonhesa;2
22/09/2026;Noite;Maki;4
22/09/2026;Noite;Marmita de arroz e feijão;3
22/09/2026;Noite;Pudim;4
22/09/2026;Noite;Purê de batata;5
22/09/2026;Noite;Pão de queijo;1
22/09/2026;Noite;Pão francês;4
22/09/2026;Noite;Sashimi;5
22/09/2026;Noite;Sushi;3
22/09/2026;Noite;Temaki;5
22/09/2026;Noite;Torta de limão;5
23/09/2026;Manhã;Beijinho;1
23/09/2026;Manhã;Bolo de chocolate;4
23/09/2026;Manhã;Brigadeiro;3
23/09/2026;Manhã;Ceviche;2
23/09/2026;Manhã;Coxinha;3
23/09/2026;Manhã;Croissant;4
23/09/2026;Manhã;Enroladinho de presunto e queijo;4
23/09/2026;Manhã;Espetinho de carne;1
23/09/2026;Manhã;Frango assado;2
23/09/2026;Manhã;Frango temperado;5
23/09/2026;Manhã;Hambúrguer artesanal;5
23/09/2026;Manhã;Kafta;2
23/09/2026;Manhã;Lasanha;2
23/09/2026;Manhã;Linguiça artesanal;3
23/09/2026;Manhã;Macarrão à bolonhesa;5
23/09/2026;Manhã;Maki;3
23/09/2026;Manhã;Marmita de arroz e feijão;2
23/09/2026;Manhã;Pudim;3
23/09/2026;Manhã;Purê de batata;3
23/09/2026;Manhã;Pão de queijo;3
23/09/2026;Manhã;Pão francês;4
23/09/2026;Manhã;Sashimi;1
23/09/2026;Manhã;Sushi;0
23/09/2026;Manhã;Temaki;1
23/09/2026;Manhã;Torta de limão;6
23/09/2026;Tarde;Beijinho;0
23/09/2026;Tarde;Bolo de chocolate;0
23/09/2026;Tarde;Brigadeiro;3
23/09/2026;Tarde;Ceviche;3
23/09/2026;Tarde;Coxinha;4
23/09/2026;Tarde;Croissant;6
23/09/2026;Tarde;Enroladinho de presunto e queijo;3
23/09/2026;Tarde;Espetinho de carne;8
23/09/2026;Tarde;Frango assado;10
23/09/2026;Tarde;Frango temperado;5
23/09/2026;Tarde;Hambúrguer artesanal;5
23/09/2026;Tarde;Kafta;9
23/09/2026;Tarde;Lasanha;10
23/09/2026;Tarde;Linguiça artesanal;7
23/09/2026;Tarde;Macarrão à bolonhesa;10
23/09/2026;Tarde;Maki;3
23/09/2026;Tarde;Marmita de arroz e feijão;10
23/09/2026;Tarde;Pudim;4
23/09/2026;Tarde;Purê de batata;8
23/09/2026;Tarde;Pão de queijo;2
23/09/2026;Tarde;Pão francês;1
23/09/2026;Tarde;Sashimi;4
23/09/2026;Tarde;Sushi;4
23/09/2026;Tarde;Temaki;3
23/09/2026;Tarde;Torta de limão;3
23/09/2026;Noite;Beijinho;5
23/09/2026;Noite;Bolo de chocolate;2
23/09/2026;Noite;Brigadeiro;2
23/09/2026;Noite;Ceviche;4
23/09/2026;Noite;Coxinha;6
23/09/2026;Noite;Croissant;3
23/09/2026;Noite;Enroladinho de presunto e queijo;9
23/09/2026;Noite;Espetinho de carne;7
23/09/2026;Noite;Frango assado;6
23/09/2026;Noite;Frango temperado;3
23/09/2026;Noite;Hambúrguer artesanal;10
23/09/2026;Noite;Kafta;8
23/09/2026;Noite;Lasanha;4
23/09/2026;Noite;Linguiça artesanal;10
23/09/2026;Noite;Macarrão à bolonhesa;5
23/09/2026;Noite;Maki;5
23/09/2026;Noite;Marmita de arroz e feijão;3
23/09/2026;Noite;Pudim;3
23/09/2026;Noite;Purê de batata;8
23/09/2026;Noite;Pão de queijo;2
23/09/2026;Noite;Pão francês;1
23/09/2026;Noite;Sashimi;7
23/09/2026;Noite;Sushi;5
23/09/2026;Noite;Temaki;5
23/09/2026;Noite;Torta de limão;3
24/09/2026;Manhã;Beijinho;6
24/09/2026;Manhã;Bolo de chocolate;2
24/09/2026;Manhã;Brigadeiro;2
24/09/2026;Manhã;Ceviche;1
24/09/2026;Manhã;Coxinha;2
24/09/2026;Manhã;Croissant;9
24/09/2026;Manhã;Enroladinho de presunto e queijo;4
24/09/2026;Manhã;Espetinho de carne;4
24/09/2026;Manhã;Frango assado;3
24/09/2026;Manhã;Frango temperado;5
24/09/2026;Manhã;Hambúrguer artesanal;5
24/09/2026;Manhã;Kafta;3
24/09/2026;Manhã;Lasanha;2
24/09/2026;Manhã;Linguiça artesanal;4
24/09/2026;Manhã;Macarrão à bolonhesa;4
24/09/2026;Manhã;Maki;0
24/09/2026;Manhã;Marmita de arroz e feijão;0
24/09/2026;Manhã;Pudim;1
24/09/2026;Manhã;Purê de batata;3
24/09/2026;Manhã;Pão de queijo;8
24/09/2026;Manhã;Pão francês;5
24/09/2026;Manhã;Sashimi;3
24/09/2026;Manhã;Sushi;0
24/09/2026;Manhã;Temaki;0
24/09/2026;Manhã;Torta de limão;1
24/09/2026;Tarde;Beijinho;2
24/09/2026;Tarde;Bolo de chocolate;4
24/09/2026;Tarde;Brigadeiro;3
24/09/2026;Tarde;Ceviche;2
24/09/2026;Tarde;Coxinha;4
24/09/2026;Tarde;Croissant;4
24/09/2026;Tarde;Enroladinho de presunto e queijo;7
24/09/2026;Tarde;Espetinho de carne;9
24/09/2026;Tarde;Frango assado;10
24/09/2026;Tarde;Frango temperado;10
24/09/2026;Tarde;Hambúrguer artesanal;6
24/09/2026;Tarde;Kafta;4
24/09/2026;Tarde;Lasanha;10
24/09/2026;Tarde;Linguiça artesanal;4
24/09/2026;Tarde;Macarrão à bolonhesa;10
24/09/2026;Tarde;Maki;1
24/09/2026;Tarde;Marmita de arroz e feijão;10
24/09/2026;Tarde;Pudim;3
24/09/2026;Tarde;Purê de batata;4
24/09/2026;Tarde;Pão de queijo;3
24/09/2026;Tarde;Pão francês;4
24/09/2026;Tarde;Sashimi;4
24/09/2026;Tarde;Sushi;0
24/09/2026;Tarde;Temaki;1
24/09/2026;Tarde;Torta de limão;3
24/09/2026;Noite;Beijinho;1
24/09/2026;Noite;Bolo de chocolate;4
24/09/2026;Noite;Brigadeiro;3
24/09/2026;Noite;Ceviche;2
24/09/2026;Noite;Coxinha;8
24/09/2026;Noite;Croissant;4
24/09/2026;Noite;Enroladinho de presunto e queijo;8
24/09/2026;Noite;Espetinho de carne;10
24/09/2026;Noite;Frango assado;4
24/09/2026;Noite;Frango temperado;3
24/09/2026;Noite;Hambúrguer artesanal;6
24/09/2026;Noite;Kafta;10
24/09/2026;Noite;Lasanha;5
24/09/2026;Noite;Linguiça artesanal;9
24/09/2026;Noite;Macarrão à bolonhesa;4
24/09/2026;Noite;Maki;6
24/09/2026;Noite;Marmita de arroz e feijão;5
24/09/2026;Noite;Pudim;3
24/09/2026;Noite;Purê de batata;10
24/09/2026;Noite;Pão de queijo;0
24/09/2026;Noite;Pão francês;2
24/09/2026;Noite;Sashimi;4
24/09/2026;Noite;Sushi;4
24/09/2026;Noite;Temaki;3
24/09/2026;Noite;Torta de limão;1
25/09/2026;Manhã;Beijinho;2
25/09/2026;Manhã;Bolo de chocolate;1
25/09/2026;Manhã;Brigadeiro;1
25/09/2026;Manhã;Ceviche;2
25/09/2026;Manhã;Coxinha;1
25/09/2026;Manhã;Croissant;6
25/09/2026;Manhã;Enroladinho de presunto e queijo;6
25/09/2026;Manhã;Espetinho de carne;3
25/09/2026;Manhã;Frango assado;6
25/09/2026;Manhã;Frango temperado;5
25/09/2026;Manhã;Hambúrguer artesanal;0
25/09/2026;Manhã;Kafta;2
25/09/2026;Manhã;Lasanha;3
25/09/2026;Manhã;Linguiça artesanal;3
25/09/2026;Manhã;Macarrão à bolonhesa;5
25/09/2026;Manhã;Maki;1
25/09/2026;Manhã;Marmita de arroz e feijão;2
25/09/2026;Manhã;Pudim;5
25/09/2026;Manhã;Purê de batata;2
25/09/2026;Manhã;Pão de queijo;5
25/09/2026;Manhã;Pão francês;8
25/09/2026;Manhã;Sashimi;4
25/09/2026;Manhã;Sushi;1
25/09/2026;Manhã;Temaki;1
25/09/2026;Manhã;Torta de limão;0
25/09/2026;Tarde;Beijinho;5
25/09/2026;Tarde;Bolo de chocolate;4
25/09/2026;Tarde;Brigadeiro;7
25/09/2026;Tarde;Ceviche;4
25/09/2026;Tarde;Coxinha;4
25/09/2026;Tarde;Croissant;2
25/09/2026;Tarde;Enroladinho de presunto e queijo;9
25/09/2026;Tarde;Espetinho de carne;5
25/09/2026;Tarde;Frango assado;6
25/09/2026;Tarde;Frango temperado;10
25/09/2026;Tarde;Hambúrguer artesanal;10
25/09/2026;Tarde;Kafta;9
25/09/2026;Tarde;Lasanha;5
25/09/2026;Tarde;Linguiça artesanal;4
25/09/2026;Tarde;Macarrão à bolonhesa;9
25/09/2026;Tarde;Maki;6
25/09/2026;Tarde;Marmita de arroz e feijão;8
25/09/2026;Tarde;Pudim;2
25/09/2026;Tarde;Purê de batata;8
25/09/2026;Tarde;Pão de queijo;4
25/09/2026;Tarde;Pão francês;3
25/09/2026;Tarde;Sashimi;2
25/09/2026;Tarde;Sushi;1
25/09/2026;Tarde;Temaki;2
25/09/2026;Tarde;Torta de limão;0
25/09/2026;Noite;Beijinho;3
25/09/2026;Noite;Bolo de chocolate;2
25/09/2026;Noite;Brigadeiro;1
25/09/2026;Noite;Ceviche;3
25/09/2026;Noite;Coxinha;8
25/09/2026;Noite;Croissant;1
25/09/2026;Noite;Enroladinho de presunto e queijo;4
25/09/2026;Noite;Espetinho de carne;10
25/09/2026;Noite;Frango assado;3
25/09/2026;Noite;Frango temperado;6
25/09/2026;Noite;Hambúrguer artesanal;8
25/09/2026;Noite;Kafta;5
25/09/2026;Noite;Lasanha;5
25/09/2026;Noite;Linguiça artesanal;8
25/09/2026;Noite;Macarrão à bolonhesa;3
25/09/2026;Noite;Maki;5
25/09/2026;Noite;Marmita de arroz e feijão;5
25/09/2026;Noite;Pudim;4
25/09/2026;Noite;Purê de batata;3
25/09/2026;Noite;Pão de queijo;3
25/09/2026;Noite;Pão francês;1
25/09/2026;Noite;Sashimi;8
25/09/2026;Noite;Sushi;1
25/09/2026;Noite;Temaki;6
25/09/2026;Noite;Torta de limão;3
26/09/2026;Manhã;Beijinho;2
26/09/2026;Manhã;Bolo de chocolate;4
26/09/2026;Manhã;Brigadeiro;2
26/09/2026;Manhã;Ceviche;3
26/09/2026;Manhã;Coxinha;4
26/09/2026;Manhã;Croissant;8
26/09/2026;Manhã;Enroladinho de presunto e queijo;3
26/09/2026;Manhã;Espetinho de carne;2
26/09/2026;Manhã;Frango assado;3
26/09/2026;Manhã;Frango temperado;3
26/09/2026;Manhã;Hambúrguer artesanal;5
26/09/2026;Manhã;Kafta;2
26/09/2026;Manhã;Lasanha;2
26/09/2026;Manhã;Linguiça artesanal;2
26/09/2026;Manhã;Macarrão à bolonhesa;2
26/09/2026;Manhã;Maki;2
26/09/2026;Manhã;Marmita de arroz e feijão;3
26/09/2026;Manhã;Pudim;4
26/09/2026;Manhã;Purê de batata;3
26/09/2026;Manhã;Pão de queijo;10
26/09/2026;Manhã;Pão francês;9
26/09/2026;Manhã;Sashimi;2
26/09/2026;Manhã;Sushi;0
26/09/2026;Manhã;Temaki;2
26/09/2026;Manhã;Torta de limão;3
26/09/2026;Tarde;Beijinho;2
26/09/2026;Tarde;Bolo de chocolate;4
26/09/2026;Tarde;Brigadeiro;5
26/09/2026;Tarde;Ceviche;2
26/09/2026;Tarde;Coxinha;7
26/09/2026;Tarde;Croissant;2
26/09/2026;Tarde;Enroladinho de presunto e queijo;5
26/09/2026;Tarde;Espetinho de carne;4
26/09/2026;Tarde;Frango assado;10
26/09/2026;Tarde;Frango temperado;10
26/09/2026;Tarde;Hambúrguer artesanal;5
26/09/2026;Tarde;Kafta;8
26/09/2026;Tarde;Lasanha;8
26/09/2026;Tarde;Linguiça artesanal;9
26/09/2026;Tarde;Macarrão à bolonhesa;8
26/09/2026;Tarde;Maki;3
26/09/2026;Tarde;Marmita de arroz e feijão;5
26/09/2026;Tarde;Pudim;1
26/09/2026;Tarde;Purê de batata;6
26/09/2026;Tarde;Pão de queijo;2
26/09/2026;Tarde;Pão francês;5
26/09/2026;Tarde;Sashimi;3
26/09/2026;Tarde;Sushi;5
26/09/2026;Tarde;Temaki;3
26/09/2026;Tarde;Torta de limão;3
26/09/2026;Noite;Beijinho;0
26/09/2026;Noite;Bolo de chocolate;6
26/09/2026;Noite;Brigadeiro;4
26/09/2026;Noite;Ceviche;6
26/09/2026;Noite;Coxinha;3
26/09/2026;Noite;Croissant;2
26/09/2026;Noite;Enroladinho de presunto e queijo;7
26/09/2026;Noite;Espetinho de carne;9
26/09/2026;Noite;Frango assado;4
26/09/2026;Noite;Frango temperado;4
26/09/2026;Noite;Hambúrguer artesanal;10
26/09/2026;Noite;Kafta;10
26/09/2026;Noite;Lasanha;5
26/09/2026;Noite;Linguiça artesanal;9
26/09/2026;Noite;Macarrão à bolonhesa;3
26/09/2026;Noite;Maki;6
26/09/2026;Noite;Marmita de arroz e feijão;10
26/09/2026;Noite;Pudim;4
26/09/2026;Noite;Purê de batata;7
26/09/2026;Noite;Pão de queijo;4
26/09/2026;Noite;Pão francês;2
26/09/2026;Noite;Sashimi;4
26/09/2026;Noite;Sushi;8
26/09/2026;Noite;Temaki;6
26/09/2026;Noite;Torta de limão;1
27/09/2026;Manhã;Beijinho;1
27/09/2026;Manhã;Bolo de chocolate;1
27/09/2026;Manhã;Brigadeiro;2
27/09/2026;Manhã;Ceviche;1
27/09/2026;Manhã;Coxinha;5
27/09/2026;Manhã;Croissant;7
27/09/2026;Manhã;Enroladinho de presunto e queijo;9
27/09/2026;Manhã;Espetinho de carne;6
27/09/2026;Manhã;Frango assado;1
27/09/2026;Manhã;Frango temperado;4
27/09/2026;Manhã;Hambúrguer artesanal;2
27/09/2026;Manhã;Kafta;5
27/09/2026;Manhã;Lasanha;4
27/09/2026;Manhã;Linguiça artesanal;2
27/09/2026;Manhã;Macarrão à bolonhesa;3
27/09/2026;Manhã;Maki;3
27/09/2026;Manhã;Marmita de arroz e feijão;4
27/09/2026;Manhã;Pudim;0
27/09/2026;Manhã;Purê de batata;4
27/09/2026;Manhã;Pão de queijo;6
