Data;Período;Produto;Qtd
18/08/2026;Tarde;Linguiça artesanal;2
18/08/2026;Tarde;Macarrão à bolonhesa;4
18/08/2026;Tarde;Maki;2
18/08/2026;Tarde;Marmita de arroz e feijão;4
18/08/2026;Tarde;Pudim;2
18/08/2026;Tarde;Purê de batata;3
18/08/2026;Tarde;Pão de queijo;0
18/08/2026;Tarde;Pão francês;3
18/08/2026;Tarde;Sashimi;2
18/08/2026;Tarde;Sushi;4
18/08/2026;Tarde;Temaki;3
18/08/2026;Tarde;Torta de limão;2
18/08/2026;Noite;Beijinho;4
18/08/2026;Noite;Bolo de chocolate;1
18/08/2026;Noite;Brigadeiro;3
18/08/2026;Noite;Ceviche;0
18/08/2026;Noite;Coxinha;1
18/08/2026;Noite;Croissant;0
18/08/2026;Noite;Enroladinho de presunto e queijo;0
18/08/2026;Noite;Espetinho de carne;3
18/08/2026;Noite;Frango assado;1
18/08/2026;Noite;Frango temperado;0
18/08/2026;Noite;Hambúrguer artesanal;3
18/08/2026;Noite;Kafta;3
18/08/2026;Noite;Lasanha;0
18/08/2026;Noite;Linguiça artesanal;5
18/08/2026;Noite;Macarrão à bolonhesa;0
18/08/2026;Noite;Maki;0
18/08/2026;Noite;Marmita de arroz e feijão;3
18/08/2026;Noite;Pudim;0
18/08/2026;Noite;Purê de batata;0
18/08/2026;Noite;Pão de queijo;1
18/08/2026;Noite;Pão francês;3
18/08/2026;Noite;Sashimi;5
18/08/2026;Noite;Sushi;2
18/08/2026;Noite;Temaki;2
18/08/2026;Noite;Torta de limão;4
19/08/2026;Manhã;Beijinho;5
19/08/2026;Manhã;Bolo de chocolate;3
19/08/2026;Manhã;Brigadeiro;1
19/08/2026;Manhã;Ceviche;0
19/08/2026;Manhã;Coxinha;4
19/08/2026;Manhã;Croissant;3
19/08/2026;Manhã;Enroladinho de presunto e queijo;2
19/08/2026;Manhã;Espetinho de carne;0
19/08/2026;Manhã;Frango assado;2
19/08/2026;Manhã;Frango temperado;1
19/08/2026;Manhã;Hambúrguer artesanal;2
19/08/2026;Manhã;Kafta;1
19/08/2026;Manhã;Lasanha;2
19/08/2026;Manhã;Linguiça artesanal;1
19/08/2026;Manhã;Macarrão à bolonhesa;0
19/08/2026;Manhã;Maki;1
19/08/2026;Manhã;Marmita de arroz e feijão;2
19/08/2026;Manhã;Pudim;2
19/08/2026;Manhã;Purê de batata;1
19/08/2026;Manhã;Pão de queijo;2
19/08/2026;Manhã;Pão francês;2
19/08/2026;Manhã;Sashimi;3
19/08/2026;Manhã;Sushi;0
19/08/2026;Manhã;Temaki;2
19/08/2026;Manhã;Torta de limão;2
19/08/2026;Tarde;Beijinho;3
19/08/2026;Tarde;Bolo de chocolate;1
19/08/2026;Tarde;Brigadeiro;2
19/08/2026;Tarde;Ceviche;2
19/08/2026;Tarde;Coxinha;1
19/08/2026;Tarde;Croissant;0
19/08/2026;Tarde;Enroladinho de presunto e queijo;1
19/08/2026;Tarde;Espetinho de carne;0
19/08/2026;Tarde;Frango assado;6
19/08/2026;Tarde;Frango temperado;4
19/08/2026;Tarde;Hambúrguer artesanal;1
19/08/2026;Tarde;Kafta;3
19/08/2026;Tarde;Lasanha;5
19/08/2026;Tarde;Linguiça artesanal;1
19/08/2026;Tarde;Macarrão à bolonhesa;4
19/08/2026;Tarde;Maki;5
19/08/2026;Tarde;Marmita de arroz e feijão;2
19/08/2026;Tarde;Pudim;0
19/08/2026;Tarde;Purê de batata;2
19/08/2026;Tarde;Pão de queijo;1
19/08/2026;Tarde;Pão francês;2
19/08/2026;Tarde;Sashimi;4
19/08/2026;Tarde;Sushi;0
19/08/2026;Tarde;Temaki;1
19/08/2026;Tarde;Torta de limão;1
19/08/2026;Noite;Beijinho;2
19/08/2026;Noite;Bolo de chocolate;1
19/08/2026;Noite;Brigadeiro;3
19/08/2026;Noite;Ceviche;6
19/08/2026;Noite;Coxinha;5
19/08/2026;Noite;Croissant;1
19/08/2026;Noite;Enroladinho de presunto e queijo;1
19/08/2026;Noite;Espetinho de carne;4
19/08/2026;Noite;Frango assado;0
19/08/2026;Noite;Frango temperado;3
19/08/2026;Noite;Hambúrguer artesanal;6
19/08/2026;Noite;Kafta;3
19/08/2026;Noite;Lasanha;1
19/08/2026;Noite;Linguiça artesanal;3
19/08/2026;Noite;Macarrão à bolonhesa;3
19/08/2026;Noite;Maki;6
19/08/2026;Noite;Marmita de arroz e feijão;0
19/08/2026;Noite;Pudim;2
19/08/2026;Noite;Purê de batata;2
19/08/2026;Noite;Pão de queijo;1
19/08/2026;Noite;Pão francês;0
19/08/2026;Noite;Sashimi;2
19/08/2026;Noite;Sushi;3
19/08/2026;Noite;Temaki;1
19/08/2026;Noite;Torta de limão;2
20/08/2026;Manhã;Beijinho;5
20/08/2026;Manhã;Bolo de chocolate;8
20/08/2026;Manhã;Brigadeiro;7
20/08/2026;Manhã;Ceviche;2
20/08/2026;Manhã;Coxinha;7
20/08/2026;Manhã;Croissant;9
20/08/2026;Manhã;Enroladinho de presunto e queijo;4
20/08/2026;Manhã;Espetinho de carne;2
20/08/2026;Manhã;Frango assado;4
20/08/2026;Manhã;Frango temperado;5
20/08/2026;Manhã;Hambúrguer artesanal;2
20/08/2026;Manhã;Kafta;1
20/08/2026;Manhã;Lasanha;2
20/08/2026;Manhã;Linguiça artesanal;3
20/08/2026;Manhã;Macarrão à bolonhesa;3
20/08/2026;Manhã;Maki;1
20/08/2026;Manhã;Marmita de arroz e feijão;4
20/08/2026;Manhã;Pudim;5
20/08/2026;Manhã;Purê de batata;3
20/08/2026;Manhã;Pão de queijo;5
20/08/2026;Manhã;Pão francês;7
20/08/2026;Manhã;Sashimi;2
20/08/2026;Manhã;Sushi;2
20/08/2026;Manhã;Temaki;4
20/08/2026;Manhã;Torta de limão;7
20/08/2026;Tarde;Beijinho;5
20/08/2026;Tarde;Bolo de chocolate;4
20/08/2026;Tarde;Brigadeiro;4
20/08/2026;Tarde;Ceviche;2
20/08/2026;Tarde;Coxinha;4
20/08/2026;Tarde;Croissant;2
20/08/2026;Tarde;Enroladinho de presunto e queijo;5
20/08/2026;Tarde;Espetinho de carne;6
20/08/2026;Tarde;Frango assado;8
20/08/2026;Tarde;Frango temperado;10
20/08/2026;Tarde;Hambúrguer artesanal;4
20/08/2026;Tarde;Kafta;4
20/08/2026;Tarde;Lasanha;10
20/08/2026;Tarde;Linguiça artesanal;5
20/08/2026;Tarde;Macarrão à bolonhesa;8
20/08/2026;Tarde;Maki;2
20/08/2026;Tarde;Marmita de arroz e feijão;9
20/08/2026;Tarde;Pudim;2
20/08/2026;Tarde;Purê de batata;10
20/08/2026;Tarde;Pão de queijo;5
20/08/2026;Tarde;Pão francês;7
20/08/2026;Tarde;Sashimi;5
20/08/2026;Tarde;Sushi;7
20/08/2026;Tarde;Temaki;7
20/08/2026;Tarde;Torta de limão;5
20/08/2026;Noite;Beijinho;1
20/08/2026;Noite;Bolo de chocolate;5
20/08/2026;Noite;Brigadeiro;2
20/08/2026;Noite;Ceviche;6
20/08/2026;Noite;Coxinha;2
20/08/2026;Noite;Croissant;1
20/08/2026;Noite;Enroladinho de presunto e queijo;3
20/08/2026;Noite;Espetinho de carne;10
20/08/2026;Noite;Frango assado;4
20/08/2026;Noite;Frango temperado;2
20/08/2026;Noite;Hambúrguer artesanal;5
20/08/2026;Noite;Kafta;8
20/08/2026;Noite;Lasanha;4
20/08/2026;Noite;Linguiça artesanal;3
20/08/2026;Noite;Macarrão à bolonhesa;0
20/08/2026;Noite;Maki;4
20/08/2026;Noite;Marmita de arroz e feijão;1
20/08/2026;Noite;Pudim;6
20/08/2026;Noite;Purê de batata;3
20/08/2026;Noite;Pão de queijo;0
20/08/2026;Noite;Pão francês;4
20/08/2026;Noite;Sashimi;7
20/08/2026;Noite;Sushi;8
20/08/2026;Noite;Temaki;5
20/08/2026;Noite;Torta de limão;2
21/08/2026;Manhã;Beijinho;3
21/08/2026;Manhã;Bolo de chocolate;2
21/08/2026;Manhã;Brigadeiro;3
21/08/2026;Manhã;Ceviche;1
21/08/2026;Manhã;Coxinha;8
21/08/2026;Manhã;Croissant;10
21/08/2026;Manhã;Enroladinho de presunto e queijo;6
21/08/2026;Manhã;Espetinho de carne;3
21/08/2026;Manhã;Frango assado;3
21/08/2026;Manhã;Frango temperado;3
21/08/2026;Manhã;Hambúrguer artesanal;2
21/08/2026;Manhã;Kafta;3
21/08/2026;Manhã;Lasanha;7
21/08/2026;Manhã;Linguiça artesanal;2
21/08/2026;Manhã;Macarrão à bolonhesa;3
21/08/2026;Manhã;Maki;4
21/08/2026;Manhã;Marmita de arroz e feijão;3
21/08/2026;Manhã;Pudim;4
21/08/2026;Manhã;Purê de batata;5
21/08/2026;Manhã;Pão de queijo;8
21/08/2026;Manhã;Pão francês;10
21/08/2026;Manhã;Sashimi;2
21/08/2026;Manhã;Sushi;5
21/08/2026;Manhã;Temaki;2
21/08/2026;Manhã;Torta de limão;9
21/08/2026;Tarde;Beijinho;7
21/08/2026;Tarde;Bolo de chocolate;5
21/08/2026;Tarde;Brigadeiro;10
21/08/2026;Tarde;Ceviche;6
21/08/2026;Tarde;Coxinha;5
21/08/2026;Tarde;Croissant;7
21/08/2026;Tarde;Enroladinho de presunto e queijo;5
21/08/2026;Tarde;Espetinho de carne;7
21/08/2026;Tarde;Frango assado;8
21/08/2026;Tarde;Frango temperado;6
21/08/2026;Tarde;Hambúrguer artesanal;7
21/08/2026;Tarde;Kafta;5
21/08/2026;Tarde;Lasanha;10
21/08/2026;Tarde;Linguiça artesanal;3
21/08/2026;Tarde;Macarrão à bolonhesa;10
21/08/2026;Tarde;Maki;7
21/08/2026;Tarde;Marmita de arroz e feijão;10
21/08/2026;Tarde;Pudim;2
21/08/2026;Tarde;Purê de batata;9
21/08/2026;Tarde;Pão de queijo;6
21/08/2026;Tarde;Pão francês;2
21/08/2026;Tarde;Sashimi;10
21/08/2026;Tarde;Sushi;5
21/08/2026;Tarde;Temaki;5
21/08/2026;Tarde;Torta de limão;10
21/08/2026;Noite;Beijinho;3
21/08/2026;Noite;Bolo de chocolate;5
21/08/2026;Noite;Brigadeiro;6
21/08/2026;Noite;Ceviche;10
21/08/2026;Noite;Coxinha;4
21/08/2026;Noite;Croissant;2
21/08/2026;Noite;Enroladinho de presunto e queijo;10
21/08/2026;Noite;Espetinho de carne;10
21/08/2026;Noite;Frango assado;2
21/08/2026;Noite;Frango temperado;3
21/08/2026;Noite;Hambúrguer artesanal;10
21/08/2026;Noite;Kafta;10
21/08/2026;Noite;Lasanha;2
21/08/2026;Noite;Linguiça artesanal;10
21/08/2026;Noite;Macarrão à bolonhesa;1
21/08/2026;Noite;Maki;9
21/08/2026;Noite;Marmita de arroz e feijão;2
21/08/2026;Noite;Pudim;7
21/08/2026;Noite;Purê de batata;4
21/08/2026;Noite;Pão de queijo;3
21/08/2026;Noite;Pão francês;2
21/08/2026;Noite;Sashimi;8
21/08/2026;Noite;Sushi;10
21/08/2026;Noite;Temaki;9
21/08/2026;Noite;Torta de limão;5
22/08/2026;Manhã;Beijinho;7
22/08/2026;Manhã;Bolo de chocolate;8
22/08/2026;Manhã;Brigadeiro;8
22/08/2026;Manhã;Ceviche;4
22/08/2026;Manhã;Coxinha;7
22/08/2026;Manhã;Croissant;9
22/08/2026;Manhã;Enroladinho de presunto e queijo;6
22/08/2026;Manhã;Espetinho de carne;3
22/08/2026;Manhã;Frango assado;1
22/08/2026;Manhã;Frango temperado;6
22/08/2026;Manhã;Hambúrguer artesanal;2
22/08/2026;Manhã;Kafta;5
22/08/2026;Manhã;Lasanha;3
22/08/2026;Manhã;Linguiça artesanal;4
22/08/2026;Manhã;Macarrão à bolonhesa;3
22/08/2026;Manhã;Maki;2
22/08/2026;Manhã;Marmita de arroz e feijão;2
22/08/2026;Manhã;Pudim;6
22/08/2026;Manhã;Purê de batata;4
22/08/2026;Manhã;Pão de queijo;10
22/08/2026;Manhã;Pão francês;4
22/08/2026;Manhã;Sashimi;1
22/08/2026;Manhã;Sushi;5
22/08/2026;Manhã;Temaki;5
22/08/2026;Manhã;Torta de limão;7
22/08/2026;Tarde;Beijinho;4
22/08/2026;Tarde;Bolo de chocolate;3
22/08/2026;Tarde;Brigadeiro;6
22/08/2026;Tarde;Ceviche;8
22/08/2026;Tarde;Coxinha;3
22/08/2026;Tarde;Croissant;7
22/08/2026;Tarde;Enroladinho de presunto e queijo;7
22/08/2026;Tarde;Espetinho de carne;7
22/08/2026;Tarde;Frango assado;10
22/08/2026;Tarde;Frango temperado;10
22/08/2026;Tarde;Hambúrguer artesanal;8
22/08/2026;Tarde;Kafta;4
22/08/2026;Tarde;Lasanha;10
22/08/2026;Tarde;Linguiça artesanal;4
22/08/2026;Tarde;Macarrão à bolonhesa;10
22/08/2026;Tarde;Maki;6
22/08/2026;Tarde;Marmita de arroz e feijão;10
22/08/2026;Tarde;Pudim;7
22/08/2026;Tarde;Purê de batata;10
22/08/2026;Tarde;Pão de queijo;2
22/08/2026;Tarde;Pão francês;3
22/08/2026;Tarde;Sashimi;3
22/08/2026;Tarde;Sushi;9
22/08/2026;Tarde;Temaki;8
22/08/2026;Tarde;Torta de limão;10
22/08/2026;Noite;Beijinho;9
22/08/2026;Noite;Bolo de chocolate;3
22/08/2026;Noite;Brigadeiro;8
22/08/2026;Noite;Ceviche;10
22/08/2026;Noite;Coxinha;2
22/08/2026;Noite;Croissant;2
22/08/2026;Noite;Enroladinho de presunto e queijo;5
22/08/2026;Noite;Espetinho de carne;10
22/08/2026;Noite;Frango assado;2
22/08/2026;Noite;Frango temperado;10
22/08/2026;Noite;Hambúrguer artesanal;7
22/08/2026;Noite;Kafta;10
22/08/2026;Noite;Lasanha;4
22/08/2026;Noite;Linguiça artesanal;9
22/08/2026;Noite;Macarrão à bolonhesa;3
22/08/2026;Noite;Maki;10
22/08/2026;Noite;Marmita de arroz e feijão;10
22/08/2026;Noite;Pudim;6
22/08/2026;Noite;Purê de batata;6
22/08/2026;Noite;Pão de queijo;2
22/08/2026;Noite;Pão francês;1
22/08/2026;Noite;Sashimi;10
22/08/2026;Noite;Sushi;7
22/08/2026;Noite;Temaki;10
22/08/2026;Noite;Torta de limão;8
23/08/2026;Manhã;Beijinho;8
23/08/2026;Manhã;Bolo de chocolate;6
23/08/2026;Manhã;Brigadeiro;10
23/08/2026;Manhã;Ceviche;3
23/08/2026;Manhã;Coxinha;8
23/08/2026;Manhã;Croissant;10
23/08/2026;Manhã;Enroladinho de presunto e queijo;5
23/08/2026;Manhã;Espetinho de carne;2
23/08/2026;Manhã;Frango assado;3
23/08/2026;Manhã;Frango temperado;4
23/08/2026;Manhã;Hambúrguer artesanal;4
23/08/2026;Manhã;Kafta;2
23/08/2026;Manhã;Lasanha;2
23/08/2026;Manhã;Linguiça artesanal;2
23/08/2026;Manhã;Macarrão à bolonhesa;2
23/08/2026;Manhã;Maki;1
23/08/2026;Manhã;Marmita de arroz e feijão;5
23/08/2026;Manhã;Pudim;8
23/08/2026;Manhã;Purê de batata;2
23/08/2026;Manhã;Pão de queijo;10
23/08/2026;Manhã;Pão francês;10
23/08/2026;Manhã;Sashimi;2
23/08/2026;Manhã;Sushi;1
23/08/2026;Manhã;Temaki;2
23/08/2026;Manhã;Torta de limão;7
23/08/2026;Tarde;Beijinho;8
23/08/2026;Tarde;Bolo de chocolate;4
23/08/2026;Tarde;Brigadeiro;6
23/08/2026;Tarde;Ceviche;7
23/08/2026;Tarde;Coxinha;5
23/08/2026;Tarde;Croissant;6
23/08/2026;Tarde;Enroladinho de presunto e queijo;4
23/08/2026;Tarde;Espetinho de carne;5
23/08/2026;Tarde;Frango assado;8
23/08/2026;Tarde;Frango temperado;10
23/08/2026;Tarde;Hambúrguer artesanal;4
23/08/2026;Tarde;Kafta;2
23/08/2026;Tarde;Lasanha;8
23/08/2026;Tarde;Linguiça artesanal;8
23/08/2026;Tarde;Macarrão à bolonhesa;10
23/08/2026;Tarde;Maki;6
23/08/2026;Tarde;Marmita de arroz e feijão;8
23/08/2026;Tarde;Pudim;5
23/08/2026;Tarde;Purê de batata;10
23/08/2026;Tarde;Pão de queijo;5
23/08/2026;Tarde;Pão francês;7
23/08/2026;Tarde;Sashimi;9
23/08/2026;Tarde;Sushi;4
23/08/2026;Tarde;Temaki;2
23/08/2026;Tarde;Torta de limão;5
23/08/2026;Noite;Beijinho;2
23/08/2026;Noite;Bolo de chocolate;7
23/08/2026;Noite;Brigadeiro;5
23/08/2026;Noite;Ceviche;10
23/08/2026;Noite;Coxinha;8
23/08/2026;Noite;Croissant;4
23/08/2026;Noite;Enroladinho de presunto e queijo;6
23/08/2026;Noite;Espetinho de carne;6
23/08/2026;Noite;Frango assado;4
23/08/2026;Noite;Frango temperado;5
23/08/2026;Noite;Hambúrguer artesanal;9
23/08/2026;Noite;Kafta;7
23/08/2026;Noite;Lasanha;6
23/08/2026;Noite;Linguiça artesanal;9
23/08/2026;Noite;Macarrão à bolonhesa;2
23/08/2026;Noite;Maki;7
23/08/2026;Noite;Marmita de arroz e feijão;5
23/08/2026;Noite;Pudim;6
23/08/2026;Noite;Purê de batata;7
23/08/2026;Noite;Pão de queijo;4
23/08/2026;Noite;Pão francês;2
23/08/2026;Noite;Sashimi;10
23/08/2026;Noite;Sushi;10
23/08/2026;Noite;Temaki;9
23/08/2026;Noite;Torta de limão;9
24/08/2026;Manhã;Beijinho;1
24/08/2026;Manhã;Bolo de chocolate;8
24/08/2026;Manhã;Brigadeiro;5
24/08/2026;Manhã;Ceviche;3
24/08/2026;Manhã;Coxinha;4
24/08/2026;Manhã;Croissant;5
24/08/2026;Manhã;Enroladinho de presunto e queijo;5
24/08/2026;Manhã;Espetinho de carne;3
24/08/2026;Manhã;Frango assado;4
24/08/2026;Manhã;Frango temperado;3
24/08/2026;Manhã;Hambúrguer artesanal;1
24/08/2026;Manhã;Kafta;0
24/08/2026;Manhã;Lasanha;3
24/08/2026;Manhã;Linguiça artesanal;5
24/08/2026;Manhã;Macarrão à bolonhesa;5
24/08/2026;Manhã;Maki;1
24/08/2026;Manhã;Marmita de arroz e feijão;1
24/08/2026;Manhã;Pudim;4
24/08/2026;Manhã;Purê de batata;5
24/08/2026;Manhã;Pão de queijo;9
24/08/2026;Manhã;Pão francês;8
24/08/2026;Manhã;Sashimi;1
24/08/2026;Manhã;Sushi;0
24/08/2026;Manhã;Temaki;2
24/08/2026;Manhã;Torta de limão;6
24/08/2026;Tarde;Beijinho;6
24/08/2026;Tarde;Bolo de chocolate;5
24/08/2026;Tarde;Brigadeiro;2
24/08/2026;Tarde;Ceviche;1
24/08/2026;Tarde;Coxinha;6
24/08/2026;Tarde;Croissant;4
24/08/2026;Tarde;Enroladinho de presunto e queijo;8
24/08/2026;Tarde;Espetinho de carne;4
24/08/2026;Tarde;Frango assado;6
24/08/2026;Tarde;Frango temperado;6
24/08/2026;Tarde;Hambúrguer artesanal;3
24/08/2026;Tarde;Kafta;3
24/08/2026;Tarde;Lasanha;10
24/08/2026;Tarde;Linguiça artesanal;4
24/08/2026;Tarde;Macarrão à bolonhesa;8
24/08/2026;Tarde;Maki;4
24/08/2026;Tarde;Marmita de arroz e feijão;7
24/08/2026;Tarde;Pudim;2
24/08/2026;Tarde;Purê de batata;10
24/08/2026;Tarde;Pão de queijo;8
24/08/2026;Tarde;Pão francês;0
24/08/2026;Tarde;Sashimi;8
24/08/2026;Tarde;Sushi;2
24/08/2026;Tarde;Temaki;9
24/08/2026;Tarde;Torta de limão;1
24/08/2026;Noite;Beijinho;3
24/08/2026;Noite;Bolo de chocolate;7
24/08/2026;Noite;Brigadeiro;5
24/08/2026;Noite;Ceviche;10
24/08/2026;Noite;Coxinha;3
24/08/2026;Noite;Croissant;4
24/08/2026;Noite;Enroladinho de presunto e queijo;4
24/08/2026;Noite;Espetinho de carne;7
24/08/2026;Noite;Frango assado;5
24/08/2026;Noite;Frango temperado;6
24/08/2026;Noite;Hambúrguer artesanal;10
24/08/2026;Noite;Kafta;9
24/08/2026;Noite;Lasanha;2
24/08/2026;Noite;Linguiça artesanal;7
24/08/2026;Noite;Macarrão à bolonhesa;1
24/08/2026;Noite;Maki;6
24/08/2026;Noite;Marmita de arroz e feijão;1
24/08/2026;Noite;Pudim;4
24/08/2026;Noite;Purê de batata;2
24/08/2026;Noite;Pão de queijo;4
24/08/2026;Noite;Pão francês;3
24/08/2026;Noite;Sashimi;6
24/08/2026;Noite;Sushi;8
24/08/2026;Noite;Temaki;8
24/08/2026;Noite;Torta de limão;6
25/08/2026;Manhã;Beijinho;2
25/08/2026;Manhã;Bolo de chocolate;1
25/08/2026;Manhã;Brigadeiro;4
25/08/2026;Manhã;Ceviche;1
25/08/2026;Manhã;Coxinha;4
25/08/2026;Manhã;Croissant;1
25/08/2026;Manhã;Enroladinho de presunto e queijo;4
25/08/2026;Manhã;Espetinho de carne;2
25/08/2026;Manhã;Frango assado;2
25/08/2026;Manhã;Frango temperado;3
25/08/2026;Manhã;Hambúrguer artesanal;3
25/08/2026;Manhã;Kafta;0
25/08/2026;Manhã;Lasanha;3
25/08/2026;Manhã;Linguiça artesanal;2
25/08/2026;Manhã;Macarrão à bolonhesa;2
25/08/2026;Manhã;Maki;2
25/08/2026;Manhã;Marmita de arroz e feijão;2
25/08/2026;Manhã;Pudim;0
25/08/2026;Manhã;Purê de batata;1
25/08/2026;Manhã;Pão de queijo;5
25/08/2026;Manhã;Pão francês;6
25/08/2026;Manhã;Sashimi;1
25/08/2026;Manhã;Sushi;2
25/08/2026;Manhã;Temaki;3
25/08/2026;Manhã;Torta de limão;3
25/08/2026;Tarde;Beijinho;3
25/08/2026;Tarde;Bolo de chocolate;2
25/08/2026;Tarde;Brigadeiro;2
25/08/2026;Tarde;Ceviche;5
25/08/2026;Tarde;Coxinha;2
25/08/2026;Tarde;Croissant;4
25/08/2026;Tarde;Enroladinho de presunto e queijo;2
25/08/2026;Tarde;Espetinho de carne;6
25/08/2026;Tarde;Frango assado;4
25/08/2026;Tarde;Frango temperado;7
25/08/2026;Tarde;Hambúrguer artesanal;0
25/08/2026;Tarde;Kafta;0
25/08/2026;Tarde;Lasanha;6
25/08/2026;Tarde;Linguiça artesanal;3
25/08/2026;Tarde;Macarrão à bolonhesa;3
25/08/2026;Tarde;Maki;3
25/08/2026;Tarde;Marmita de arroz e feijão;2
25/08/2026;Tarde;Pudim;3
25/08/2026;Tarde;Purê de batata;8
25/08/2026;Tarde;Pão de queijo;1
25/08/2026;Tarde;Pão francês;2
25/08/2026;Tarde;Sashimi;5
25/08/2026;Tarde;Sushi;3
25/08/2026;Tarde;Temaki;6
25/08/2026;Tarde;Torta de limão;4
25/08/2026;Noite;Beijinho;3
25/08/2026;Noite;Bolo de chocolate;3
25/08/2026;Noite;Brigadeiro;2
25/08/2026;Noite;Ceviche;5
25/08/2026;Noite;Coxinha;2
25/08/2026;Noite;Croissant;2
25/08/2026;Noite;Enroladinho de presunto e queijo;3
25/08/2026;Noite;Espetinho de carne;7
25/08/2026;Noite;Frango assado;6
25/08/2026;Noite;Frango temperado;2
25/08/2026;Noite;Hambúrguer artesanal;4
25/08/2026;Noite;Kafta;4
25/08/2026;Noite;Lasanha;7
25/08/2026;Noite;Linguiça artesanal;2
25/08/2026;Noite;Macarrão à bolonhesa;1
25/08/2026;Noite;Maki;6
25/08/2026;Noite;Marmita de arroz e feijão;1
25/08/2026;Noite;Pudim;4
25/08/2026;Noite;Purê de batata;1
25/08/2026;Noite;Pão de queijo;0
25/08/2026;Noite;Pão francês;1
25/08/2026;Noite;Sashimi;3
25/08/2026;Noite;Sushi;1
25/08/2026;Noite;Temaki;10
25/08/2026;Noite;Torta de limão;1
26/08/2026;Manhã;Beijinho;7
26/08/2026;Manhã;Bolo de chocolate;7
26/08/2026;Manhã;Brigadeiro;3
26/08/2026;Manhã;Ceviche;4
26/08/2026;Manhã;Coxinha;3
26/08/2026;Manhã;Croissant;6
26/08/2026;Manhã;Enroladinho de presunto e queijo;5
26/08/2026;Manhã;Espetinho de carne;0
26/08/2026;Manhã;Frango assado;3
26/08/2026;Manhã;Frango temperado;0
26/08/2026;Manhã;Hambúrguer artesanal;0
26/08/2026;Manhã;Kafta;1
26/08/2026;Manhã;Lasanha;1
26/08/2026;Manhã;Linguiça artesanal;0
26/08/2026;Manhã;Macarrão à bolonhesa;1
26/08/2026;Manhã;Maki;1
26/08/2026;Manhã;Marmita de arroz e feijão;2
26/08/2026;Manhã;Pudim;4
26/08/2026;Manhã;Purê de batata;2
26/08/2026;Manhã;Pão de queijo;3
26/08/2026;Manhã;Pão francês;4
26/08/2026;Manhã;Sashimi;3
26/08/2026;Manhã;Sushi;1
26/08/2026;Manhã;Temaki;2
26/08/2026;Manhã;Torta de limão;2
26/08/2026;Tarde;Beijinho;8
26/08/2026;Tarde;Bolo de chocolate;3
26/08/2026;Tarde;Brigadeiro;3
26/08/2026;Tarde;Ceviche;9
26/08/2026;Tarde;Coxinha;3
26/08/2026;Tarde;Croissant;3
26/08/2026;Tarde;Enroladinho de presunto e queijo;5
26/08/2026;Tarde;Espetinho de carne;0
26/08/2026;Tarde;Frango assado;0
26/08/2026;Tarde;Frango temperado;6
26/08/2026;Tarde;Hambúrguer artesanal;2
26/08/2026;Tarde;Kafta;1
26/08/2026;Tarde;Lasanha;1
26/08/2026;Tarde;Linguiça artesanal;3
26/08/2026;Tarde;Macarrão à bolonhesa;2
26/08/2026;Tarde;Maki;5
26/08/2026;Tarde;Marmita de arroz e feijão;2
26/08/2026;Tarde;Pudim;3
26/08/2026;Tarde;Purê de batata;4
26/08/2026;Tarde;Pão de queijo;0
26/08/2026;Tarde;Pão francês;1
26/08/2026;Tarde;Sashimi;5
26/08/2026;Tarde;Sushi;6
26/08/2026;Tarde;Temaki;1
26/08/2026;Tarde;Torta de limão;2
26/08/2026;Noite;Beijinho;7
26/08/2026;Noite;Bolo de chocolate;0
26/08/2026;Noite;Brigadeiro;2
26/08/2026;Noite;Ceviche;8
26/08/2026;Noite;Coxinha;3
26/08/2026;Noite;Croissant;3
26/08/2026;Noite;Enroladinho de presunto e queijo;4
26/08/2026;Noite;Espetinho de carne;2
26/08/2026;Noite;Frango assado;1
26/08/2026;Noite;Frango temperado;1
26/08/2026;Noite;Hambúrguer artesanal;2
26/08/2026;Noite;Kafta;5
26/08/2026;Noite;Lasanha;3
26/08/2026;Noite;Linguiça artesanal;4
26/08/2026;Noite;Macarrão à bolonhesa;2
26/08/2026;Noite;Maki;6
26/08/2026;Noite;Marmita de arroz e feijão;2
26/08/2026;Noite;Pudim;3
26/08/2026;Noite;Purê de batata;1
26/08/2026;Noite;Pão de queijo;3
26/08/2026;Noite;Pão francês;1
26/08/2026;Noite;Sashimi;5
26/08/2026;Noite;Sushi;3
26/08/2026;Noite;Temaki;7
26/08/2026;Noite;Torta de limão;6
27/08/2026;Manhã;Beijinho;7
27/08/2026;Manhã;Bolo de chocolate;5
27/08/2026;Manhã;Brigadeiro;7
27/08/2026;Manhã;Ceviche;1
27/08/2026;Manhã;Coxinha;1
27/08/2026;Manhã;Croissant;10
27/08/2026;Manhã;Enroladinho de presunto e queijo;7
27/08/2026;Manhã;Espetinho de carne;0
27/08/2026;Manhã;Frango assado;3
27/08/2026;Manhã;Frango temperado;0
27/08/2026;Manhã;Hambúrguer artesanal;2
27/08/2026;Manhã;Kafta;0
27/08/2026;Manhã;Lasanha;2
27/08/2026;Manhã;Linguiça artesanal;1
27/08/2026;Manhã;Macarrão à bolonhesa;4
27/08/2026;Manhã;Maki;5
27/08/2026;Manhã;Marmita de arroz e feijão;2
27/08/2026;Manhã;Pudim;0
27/08/2026;Manhã;Purê de batata;3
27/08/2026;Manhã;Pão de queijo;5
